Actual,Predicted
6.59,5.6570673
6.57,8.667833
3.35,3.809793
6.51,6.948761
7.71,9.108653
3.4,3.963463
16.74,18.163715
16.69,17.78507
28.9,28.352419
19.4,20.53569
19.1,18.690073
12.2,11.846501
10.76,10.255806
1.248,1.9826865
15.99,15.85492
10.7,11.774925
25.9,26.824978
14.21,14.273284
11.04,10.743749
12.91,12.640106
13.55,13.552618
14.0,14.021411
23.5,24.489285
11.23,12.241577
11.42,11.634398
12.9,16.221447
42.9,28.971983
18.0,22.64064
31.4,29.3382
25.9,20.39839
20.8,20.958641
4.96,6.1804566
3.49,3.7260523
3.12,5.134527
7.66,8.107564
7.52,8.371075
6.87,8.800842
6.54,7.344612
3.54,4.7333565
26.3,24.488377
7.75,9.14142
12.19,13.325198
11.0,13.095682
12.3,12.26473
11.88,10.712725
12.07,14.307686
9.42,9.365475
17.84,19.385649
17.98,18.999054
18.36,18.942253
18.845,15.219916
27.65,27.959476
11.735,11.150379
27.05,31.605871
14.48,13.833129
26.3,26.67588
19.27,17.80741
18.16,18.837687
17.58,16.909317
21.7,21.17232
12.5,12.476216
8.8,8.892372
14.57,14.644643
18.03,18.66436
7.5,6.076228
22.3,25.804926
10.9,19.98802
17.59,16.784992
17.805,16.731606
17.453,16.693918
14.008,13.878699
13.683,12.802006
6.27,6.053275
10.446,9.917216
6.314,6.0702896
18.553,18.05926
9.932,9.294755
8.443,8.1678915
9.303,8.753134
8.327,8.073139
4.231,3.9183884
4.552,4.423605
21.7,23.80778
13.7,13.774232
7.8,22.529985
20.4,20.94199
7.8,7.100521
14.6,15.200282
12.4,13.425955
28.3,28.249746
20.3,19.159212
20.6,20.722872
8.3,8.787223
18.6,18.605879
20.1,19.676792
20.9,20.018185
41.8,23.32939
2.1,2.7379234
21.5,21.006937
19.8,17.84516
13.37,13.82593
10.9,11.302593
15.14,14.754496
11.24,12.962229
22.5,23.125687
25.0,25.896141
12.2,12.4885645
8.0,22.050732
27.7,26.522097
25.2,24.571938
19.513,18.338116
8.49,8.089564
19.879,18.937021
10.481,10.063543
8.908,8.441462
16.263,15.715529
6.5,6.724884
4.878,4.5738487
22.633,21.512556
5.83,5.80884
15.701,14.567437
19.924,19.211622
4.586,4.435558
10.522,9.775565
8.142,7.644085
11.176,10.556878
22.0,21.306923
9.6,11.348933
10.6,12.140814
28.1,28.547487
22.7,21.835537
18.9,17.766333
1.18,1.5631533
18.9,17.458874
8.3,7.8795605
19.7,19.591461
20.9,18.525612
20.2,17.762632
22.1,20.906887
26.1,25.88212
27.2,26.16601
6.11,6.3330803
12.96,14.845275
21.6,21.05207
11.62,10.904917
18.4,18.109274
3.2,3.9188402
32.8,29.0958
23.3,22.955952
23.5,26.072065
27.8,27.446995
6.97,6.7835064
19.33,18.2612
9.395,8.681274
17.613,17.361673
17.536,16.147747
11.725,11.455945
8.998,8.398832
8.483,7.941905
8.272,7.6400566
19.192,17.892946
21.483,20.64161
7.025,6.2178917
6.977,6.680094
3.6,3.427857
11.23,10.930152
12.601,11.569078
9.4,11.900338
11.0,22.125538
20.9,20.904594
23.1,22.832087
20.8,21.04997
1.7,2.3497808
14.32,15.478439
7.35,7.5076504
3.6,4.662141
20.7,21.263454
23.8,27.427128
10.629,10.003149
7.225,6.6667347
4.802,4.4083977
6.824,6.2102785
9.012,8.330074
18.691,17.745295
20.092,18.743715
16.21,15.282122
13.539,13.064302
5.6,5.636203
9.209,8.376994
5.9,5.2810593
4.675,4.246802
23.7,26.313118
23.5,22.690723
10.0,12.7877035
25.1,25.273699
29.3,27.143612
25.1,24.613535
24.8,24.55359
25.0,27.384417
21.6,25.193144
10.73,11.6251335
22.1,26.070896
13.97,16.256355
21.4,26.61373
20.3,20.32787
4.1,4.1790724
9.918,9.216643
16.517,15.594663
19.609,19.104946
10.57,9.579987
5.5,5.5458727
17.087,15.619546
5.532,4.974985
17.332,16.115055
16.62,16.201517
5.451,5.0743217
15.399,15.489772
7.433,7.010441
7.671,7.7648745
12.703,12.127421
14.116,13.780045
14.275,13.697822
10.497,9.82151
14.93,16.169622
20.8,20.681961
40.6,26.349432
22.1,22.727688
1.7,3.3868673
9.88,11.265254
21.0,21.032528
22.45,24.886541
21.7,21.614092
20.2,20.470324
7.3,8.008327
20.1,20.578947
18.0,23.95061
28.3,22.530863
41.5,13.458468
5.05,5.7788143
3.55,6.1150293
19.7,19.320509
22.5,17.35995
22.1,17.532183
22.1,18.522493
18.27,18.330906
18.28,18.543484
3.55,4.908752
3.57,4.756689
18.92,18.485563
20.5,19.125315
9.19,10.770548
20.6,18.715721
19.07,17.901247
20.6,18.678244
9.14,12.190908
20.8,19.8331
26.45,29.181381
8.49,9.835776
19.82,23.636648
15.31,16.912018
20.5,20.675545
12.0,11.295613
19.7,20.123457
20.3,19.561039
28.5,20.509283
20.3,20.363354
19.7,20.338676
2.5,2.5393002
8.5,9.745838
21.1,21.08052
13.8,7.322071
12.49,12.687331
12.76,13.213448
16.78,15.720354
14.1,14.515222
15.28,14.6359
12.22,13.300961
15.18,15.064124
12.2,13.269272
13.01,14.119385
6.81,10.111741
9.62,11.489809
3.85,4.8336897
3.84,7.930193
3.83,5.4444485
17.63,16.212736
11.84,13.649795
3.16,4.8970995
11.88,14.25806
14.6,14.980297
15.2,15.902922
14.3,16.386086
14.9,15.851815
2.7,2.903548
13.8,17.3067
17.8,17.88338
20.1,19.926058
14.4,16.328194
11.58,11.155062
14.9,13.7837305
9.47,9.588968
6.6,6.8154573
4.246,5.0522223
10.653,8.92643
18.4,22.42639
17.6,21.067322
7.82,7.930394
8.8,8.545058
3.0,3.09351
11.1,11.809918
12.2,13.138563
8.5,9.154801
12.5,13.453652
9.0,8.802579
12.8,13.859153
11.8,12.2237215
22.5,12.416164
10.9,11.920865
13.9,13.672471
16.5,22.294481
8.1,10.265149
12.68,8.933978
14.4,9.0402565
12.69,9.148428
18.6,22.384756
16.8,23.143179
3.67,4.0525947
7.48,4.8145027
14.46,10.123243
13.12,10.030133
13.21,9.373303
13.49,10.254691
13.26,9.706819
7.5,4.78745
