Actual,Predicted
7.5,4.626917
7.87,4.776182
13.29,9.378555
11.36,9.874664
11.44,8.517233
10.84,9.372768
13.47,10.385682
11.02,9.205097
13.55,14.084627
8.66,9.722536
14.57,14.690187
7.74,9.034107
7.2,8.611864
17.5,17.137854
13.5,11.059601
13.0,13.454456
4.5,11.091984
11.85,12.089836
9.2,8.877464
12.44,13.331856
12.05,12.878802
11.41,11.885069
3.5,3.9845228
17.5,16.633013
20.3,20.903502
17.5,18.20654
13.1,8.490065
17.7,18.230719
8.3,8.875881
8.42,9.028281
7.81,9.234755
6.95,7.1304216
4.3,4.298233
12.15,9.6737
3.52,4.140089
15.21,14.914513
11.65,11.340183
12.01,9.536036
11.68,10.979317
12.56,13.810083
6.87,5.3161173
10.97,13.64085
11.78,12.497107
13.78,13.629549
3.28,4.139312
3.29,4.278458
11.94,13.032457
9.12,9.664555
13.86,12.898913
13.91,12.776897
10.94,12.35122
13.48,13.973244
12.34,12.525635
2.12,3.98536
14.02,14.7150135
20.5,20.138222
8.11,9.681406
20.0,19.89917
21.4,22.767704
11.35,13.093519
17.04,15.087431
10.19,9.43449
17.01,15.135464
16.87,15.544561
14.79,12.706207
19.4,19.427847
19.5,21.406754
3.52,4.4234877
21.7,22.314325
3.53,4.2244225
3.52,4.4632835
4.94,4.701997
14.76,13.146908
18.87,16.707762
9.7,11.718
11.28,9.523115
10.44,10.0092125
10.34,9.022322
8.55,7.978744
9.63,7.765494
8.94,8.789918
8.35,6.355984
18.6,17.880117
24.9,22.34532
20.1,20.389366
22.0,22.328815
11.5,11.627607
11.42,11.32666
12.62,11.623976
12.63,10.800075
11.35,10.473951
11.22,9.183021
21.0,16.768
3.56,4.088646
3.57,4.066892
17.58,16.096588
3.56,4.879731
17.28,16.655645
11.27,12.404507
18.11,16.10907
20.9,18.551298
4.71,5.0406327
9.44,8.57578
9.43,8.971867
10.02,8.491117
9.83,9.320662
24.4,24.163267
20.45,26.911682
11.38,12.52573
20.4,25.064829
23.4,28.985231
9.7,11.262932
19.6,19.602997
16.31,16.188637
1.89,3.8559613
13.85,15.324701
15.06,16.021847
13.24,13.418079
14.66,14.579237
15.03,14.81415
16.9,16.782831
8.96,9.369911
23.6,22.775276
13.2,13.912416
12.7,15.294212
11.3,11.455786
21.4,23.0478
19.22,21.224674
22.7,23.475027
16.84,16.528927
17.42,16.606373
16.5,15.91873
16.63,15.572865
19.27,19.280846
21.3,19.095488
12.36,15.151205
22.9,27.162
8.53,13.064827
22.5,21.562529
22.3,22.297916
21.95,28.441936
7.31,10.003502
27.5,23.060926
24.2,24.760033
21.2,19.869726
19.66,18.291317
18.8,18.396442
18.21,17.058393
15.2,14.460089
18.09,17.927164
18.07,16.254585
21.7,19.788778
18.99,18.20672
25.3,24.956673
30.2,27.887093
26.9,23.52288
25.0,24.102201
15.6,21.91519
24.4,31.73297
22.3,27.285511
9.19,10.974245
19.72,18.667955
8.22,12.297226
19.3,18.67437
24.2,21.851751
28.2,26.394602
18.7,17.448496
24.7,23.231312
13.21,12.547424
13.46,11.875107
22.1,21.004902
22.6,21.014572
18.5,16.846844
21.7,20.965385
30.1,22.552935
24.23,29.444162
13.47,17.528244
22.9,30.206907
12.37,15.075855
24.28,28.771982
15.68,19.052269
21.9,20.121214
24.5,21.243422
21.8,19.52599
21.4,19.47185
18.4,22.292198
32.3,26.4238
21.1,21.26098
31.4,27.814564
23.4,22.122736
23.6,21.237638
23.1,21.939783
21.68,19.382812
21.9,20.15124
21.9,21.225567
21.2,18.397406
21.9,20.104765
21.9,23.650274
18.6,25.35357
14.38,19.139114
10.42,13.038863
16.02,21.814928
27.1,27.693754
33.6,26.029531
25.7,29.564278
26.0,21.568068
32.8,23.304457
24.1,25.111496
29.3,29.250467
28.6,27.319143
21.0,20.354723
19.7,18.73742
21.9,20.747097
22.0,21.895628
20.6,19.382963
18.7,16.750267
21.8,21.120516
15.61,18.696354
10.9,12.7322235
25.35,25.30913
22.45,23.797388
13.16,18.730276
15.72,21.194544
21.9,20.426506
22.2,20.127151
20.6,19.45587
20.9,20.099821
20.1,19.195896
18.7,17.535294
19.0,18.154509
20.8,18.933832
18.4,18.119465
20.3,19.274755
21.3,19.632576
14.39,20.033646
13.26,18.241774
13.52,18.897205
14.2,11.931412
16.18,16.081127
12.46,12.083717
15.71,15.124409
20.6,20.431534
13.82,13.415199
13.83,13.770029
14.18,14.605658
14.3,12.745392
14.22,15.241255
17.01,16.431309
12.35,12.66446
13.7,14.581886
14.82,15.875887
13.72,13.987051
12.09,11.879877
15.69,21.223837
12.68,11.982414
12.39,17.378136
12.13,11.876228
12.71,12.410927
13.54,19.127491
12.9,10.310633
12.92,12.83881
11.67,12.823623
16.58,16.349836
14.63,15.155231
15.83,16.056335
11.67,11.476252
12.85,11.683081
12.28,12.315542
15.65,21.241577
24.6,29.458841
12.4,17.44913
15.63,18.988586
10.77,16.874847
20.4,22.587118
12.4,12.569502
11.72,12.064207
11.65,11.645716
11.78,11.892933
11.9,15.235065
13.4,12.993603
11.9,11.31917
12.58,12.241545
11.93,12.244413
11.98,11.955702
12.88,12.644314
13.43,13.145262
14.79,14.896154
16.3,15.284983
11.56,11.155596
10.05,10.95156
10.64,9.600756
19.17,25.225271
15.96,21.930265
19.2,25.17307
23.0,27.06348
17.7,19.810358
13.6,16.772377
20.6,17.135508
22.4,25.021738
11.85,10.408692
9.02,9.2117195
13.97,13.504084
8.99,9.589382
13.79,13.062983
10.0,10.030252
12.42,12.669451
16.5,15.553139
18.14,15.510742
19.15,23.282915
22.3,27.480995
12.4,17.599977
15.9,22.034851
20.5,24.59573
9.63,14.016733
20.3,20.138374
14.8,18.950325
13.81,13.610861
24.9,22.240545
12.59,12.115166
13.7,19.482742
12.6,12.102844
19.9,19.00173
11.89,11.564104
10.7,10.631513
10.85,11.305774
8.71,8.674564
7.65,8.170859
7.5,7.9597616
24.55,29.093344
22.95,27.104158
22.3,27.392282
18.19,18.217287
13.66,12.380835
19.93,18.815071
22.2,23.960455
21.6,21.478783
19.56,18.709984
14.585,15.527885
21.9,21.999182
19.6,18.811092
14.7,14.927343
17.902,18.371052
12.0,20.62485
14.5,16.934608
6.87,7.086524
15.8,15.961111
15.78,15.890821
14.88,15.165707
3.84,4.5093393
12.36,12.651005
13.95,13.680183
12.0,12.715244
24.0,28.54415
23.4,28.49095
11.83,14.957325
23.9,28.087255
23.1,23.194262
13.44,15.25322
12.5,16.010714
25.8,21.670918
24.8,20.65456
25.0,23.673744
15.2,15.223377
10.5,16.088102
10.3,16.052498
17.2,16.848871
12.0,12.810461
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
14.123,14.431236
29.2,29.398884
16.98,17.113642
20.7,20.60506
11.93,12.180058
23.55,25.760595
23.75,25.891817
